"Time","ID","Category","Group","Event","Msg. Type","Priority","Ether Type","Src. MAC","Src. Vendor","Src. Int.","Src. Zone","Dst. MAC","Dst. Vendor","Dst. Int.","Dst. Zone","Src. IP","Src. Port","Src. Name","Src.NAT IP","Src.NAT Port","In SPI","Dst. IP","Dst. Port","Dst. Name","Dst.NAT IP","Dst.NAT Port","Out SPI","IP Protocol","ICMP Type","ICMP Code","RX Bytes","TX Bytes","Access Rule","NAT Policy","User Name","Session Time","Session Type","IDP Rule","IDP Priority","HTTP OP","URL","VPN Policy","HTTP Result","Block Cat","Application","FW Action","DPI","Notes","Message","HTTP Referer"
"03/26/2025 15:29:09","608","Security Services","IPS","IPS Detection Alert","Standard IDP Message String","Alert","","","","X1","","","","X0","","151.101.134.172","8","","","","","192.168.32.6","1","","","","","","","","","","","","","","","352","3","","","","","","","NA","","","IPS Detection Alert: ICMP Time-To-Live Exceeded in Transit, SID: 352, Priority: Low",""
"03/26/2025 15:29:19","36","Network","TCP","TCP Packets Dropped","Standard Policy","Notice","2048","3C:2A:F4:02:50:8D","BROTHER INDUSTRIES","X0","LAN","18:C2:41:96:50:98","SONICWALL","X1","WAN","192.168.32.225","11106","","","","","44.224.140.180","443","","","","","tcp","","","52","","5 (LAN->WAN)","","","","","","","","","","","","General HTTPS","drop","","","TCP packet dropped",""
"03/26/2025 15:29:33","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","08:BF:B8:12:C3:FC","Unknown","X0","LAN","33:33:00:00:00:FB","Unknown","","","fe80::1441:acb8:5be4:f239","5353","","","","","ff02::fb","5353","","","","","udp","","","78","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"03/26/2025 15:30:14","1110","Network","DHCP Server","Assigned IP Address","Simple Message String","Information","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","","","Assigned IP address 192.168.100.240 to MAC address DC:4A:9E:A9:12:3B",""
"03/26/2025 15:30:20","36","Network","TCP","TCP Packets Dropped","Standard Policy","Notice","2048","00:A0:26:D8:CE:CA","TELDAT, S.A.","X1","LAN","18:C2:41:96:50:99","SONICWALL","X0","WAN","172.217.17.10","443","","","","","192.168.32.8","56903","","","","","tcp","","","46","","5 (LAN->WAN)","","","","","","","","","","","","General HTTPS","drop","","","TCP packet dropped",""
"03/26/2025 15:30:33","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","54:B2:03:8B:9E:BA","PEGATRON CORPORATION","X0","LAN","33:33:00:00:00:FB","Unknown","","","fe80::67ba:e868:3bef:c9af","5353","","","","","ff02::fb","5353","","","","","udp","","","91","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"03/26/2025 15:30:37","1213","Firewall Settings","Flood Protection","UDP Flood Detected","Standard Note String","Alert","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","","Attack Destination: 0.0.0.0 - 255.255.255.255, Most active attacker information: [1]192.168.100.230:38338 -> 142.250.200.106:443 (876 pkts)  [2]192.168.32.100:2052 -> 10.255.255.255:1202 (465 pkts)  [3]192.168.32.31:52829 -> 142.250.184.4:443 (200 pkts) ","Possible UDP flood attack detected",""
"03/26/2025 15:30:52","1146","Anti-Spam","General","Anti-Spam Resolved Cloud Address","Simple Message String","Debug","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","","","Resolved ES Cloud - antispam.global.sonicwall.com - 54.93.184.214",""
"03/26/2025 15:31:20","36","Network","TCP","TCP Packets Dropped","Standard Policy","Notice","2048","00:A0:26:D8:CE:CA","TELDAT, S.A.","X1","LAN","18:C2:41:96:50:99","SONICWALL","X0","WAN","142.250.185.10","443","","","","","192.168.32.8","56912","","","","","tcp","","","46","","5 (LAN->WAN)","","","","","","","","","","","","General HTTPS","drop","","","TCP packet dropped",""
"03/26/2025 15:31:33","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","54:B2:03:8B:9E:BA","PEGATRON CORPORATION","X0","LAN","33:33:00:00:00:FB","Unknown","","","fe80::67ba:e868:3bef:c9af","5353","","","","","ff02::fb","5353","","","","","udp","","","91","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"03/26/2025 15:31:44","1213","Firewall Settings","Flood Protection","UDP Flood Detected","Standard Note String","Alert","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","","Attack Destination: 0.0.0.0 - 255.255.255.255, Most active attacker information: [1]192.168.32.100:2052 -> 10.255.255.255:1202 (478 pkts)  [2]192.168.32.14:56517 -> 172.217.168.174:443 (339 pkts)  [3]192.168.32.14:49809 -> 142.250.201.65:443 (220 pkts)  ","Possible UDP flood attack detected",""
"03/26/2025 15:31:57","1110","Network","DHCP Server","Assigned IP Address","Simple Message String","Information","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","","","Assigned IP address 192.168.100.240 to MAC address DC:4A:9E:A9:12:3B",""
"03/26/2025 15:32:20","36","Network","TCP","TCP Packets Dropped","Standard Policy","Notice","2048","08:BF:B8:12:C3:24","Unknown","X0","LAN","18:C2:41:96:50:98","SONICWALL","X1","WAN","192.168.32.8","56919","","","","","142.250.184.170","443","","","","","tcp","","","441","","5 (LAN->WAN)","","","","","","","","","","","","General HTTPS","drop","","","TCP packet dropped",""
"03/26/2025 15:32:33","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","54:B2:03:8B:9E:BA","PEGATRON CORPORATION","X0","LAN","33:33:00:00:00:FB","Unknown","","","fe80::67ba:e868:3bef:c9af","5353","","","","","ff02::fb","5353","","","","","udp","","","91","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"03/26/2025 15:33:23","36","Network","TCP","TCP Packets Dropped","Standard Policy","Notice","2048","00:A0:26:D8:CE:CA","TELDAT, S.A.","X1","WAN","18:C2:41:96:50:99","SONICWALL","X1","WAN","167.94.146.23","62164","","","","","217.124.116.61","4369","","","","","tcp","","","60","","","","","","","","","","","","","","Service iMesh","drop","","TCP Flag(s): SYN","TCP packet dropped",""
"03/26/2025 15:33:34","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","08:BF:B8:12:C3:FC","Unknown","X0","LAN","33:33:00:00:00:FB","Unknown","","","fe80::1441:acb8:5be4:f239","5353","","","","","ff02::fb","5353","","","","","udp","","","78","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"03/26/2025 15:34:01","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","00:A0:26:D8:CE:CA","TELDAT, S.A.","X1","WAN","18:C2:41:96:50:99","SONICWALL","X1","WAN","184.24.0.227","80","","","","","217.124.116.61","1682","","","","","tcp","","","52","","","","","","","","","","","","","","","NA","","Pkt is dropped. TCP scanned port list","Possible port scan detected",""
"03/26/2025 15:34:25","36","Network","TCP","TCP Packets Dropped","Standard Policy","Notice","2048","00:A0:26:D8:CE:CA","TELDAT, S.A.","X1","LAN","18:C2:41:96:50:99","SONICWALL","X0","WAN","8.8.8.8","443","","","","","192.168.32.67","53628","","","","","tcp","","","46","","5 (LAN->WAN)","","","","","","","","","","","","General HTTPS","drop","","","TCP packet dropped",""
"03/26/2025 15:34:34","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","08:BF:B8:12:C3:FC","Unknown","X0","LAN","33:33:00:00:00:FB","Unknown","","","fe80::1441:acb8:5be4:f239","5353","","","","","ff02::fb","5353","","","","","udp","","","78","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"03/26/2025 15:35:25","36","Network","TCP","TCP Packets Dropped","Standard Policy","Notice","2048","00:A0:26:D8:CE:CA","TELDAT, S.A.","X1","WAN","18:C2:41:96:50:99","SONICWALL","X1","WAN","64.62.197.127","46425","","","","","217.124.116.61","20547","","","","","tcp","","","46","","","","","","","","","","","","","","General TCP","drop","","TCP Flag(s): SYN","TCP packet dropped",""
"03/26/2025 15:35:34","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","08:BF:B8:12:C3:FC","Unknown","X0","LAN","33:33:00:00:00:FB","Unknown","","","fe80::1441:acb8:5be4:f239","5353","","","","","ff02::fb","5353","","","","","udp","","","78","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"03/26/2025 15:35:56","1659","Security Services","Content Filter","CFS Info","Simple Message String","Information","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","","","CFS Info: Untrusted ratings update: No update",""
"03/26/2025 15:36:00","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","00:A0:26:D8:CE:CA","TELDAT, S.A.","X1","LAN","18:C2:41:96:50:99","SONICWALL","X0","WAN","142.250.185.14","443","","","","","192.168.32.8","56948","","","","","tcp","","","46","","5 (LAN->WAN)","","","","","","","","","","","","General HTTPS","NA","","Pkt is dropped. TCP scanned port list","Possible port scan detected",""
"03/26/2025 15:36:00","83","Security Services","Attacks","Port Scan Probable","Standard Note String","Alert","2048","00:A0:26:D8:CE:CA","TELDAT, S.A.","X1","LAN","18:C2:41:96:50:99","SONICWALL","X0","WAN","142.250.185.14","443","","","","","192.168.32.8","56952","","","","","tcp","","","46","","5 (LAN->WAN)","","","","","","","","","","","","General HTTPS","NA","","Pkt is dropped. TCP scanned port list","Probable port scan detected",""
"03/26/2025 15:36:25","36","Network","TCP","TCP Packets Dropped","Standard Policy","Notice","2048","00:A0:26:D8:CE:CA","TELDAT, S.A.","X1","LAN","18:C2:41:96:50:99","SONICWALL","X0","WAN","172.217.20.163","80","","","","","192.168.32.67","53617","","","","","tcp","","","46","","5 (LAN->WAN)","","","","","","","","","","","","General HTTP","drop","","","TCP packet dropped",""
"03/26/2025 15:36:34","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","08:BF:B8:12:C3:FC","Unknown","X0","LAN","33:33:00:00:00:FB","Unknown","","","fe80::1441:acb8:5be4:f239","5353","","","","","ff02::fb","5353","","","","","udp","","","78","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"03/26/2025 15:36:58","1110","Network","DHCP Server","Assigned IP Address","Simple Message String","Information","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","","","Assigned IP address 192.168.100.230 to MAC address FA:00:7E:38:D3:9A",""
"03/26/2025 15:37:25","36","Network","TCP","TCP Packets Dropped","Standard Policy","Notice","2048","3C:2A:F4:02:50:8D","BROTHER INDUSTRIES","X0","LAN","18:C2:41:96:50:98","SONICWALL","X1","WAN","192.168.32.225","37184","","","","","54.68.123.2","443","","","","","tcp","","","52","","5 (LAN->WAN)","","","","","","","","","","","","General HTTPS","drop","","","TCP packet dropped",""
"03/26/2025 15:37:34","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","08:BF:B8:12:C3:FC","Unknown","X0","LAN","33:33:00:00:00:FB","Unknown","","","fe80::1441:acb8:5be4:f239","5353","","","","","ff02::fb","5353","","","","","udp","","","78","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"03/26/2025 15:38:30","36","Network","TCP","TCP Packets Dropped","Standard Policy","Notice","2048","08:BF:B8:12:C3:24","Unknown","X0","LAN","18:C2:41:96:50:98","SONICWALL","X1","WAN","192.168.32.8","57081","","","","","8.8.4.4","443","","","","","tcp","","","348","","5 (LAN->WAN)","","","","","","","","","","","","General HTTPS","drop","","","TCP packet dropped",""
"03/26/2025 15:38:34","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","08:BF:B8:12:C3:FC","Unknown","X0","LAN","33:33:00:00:00:FB","Unknown","","","fe80::1441:acb8:5be4:f239","5353","","","","","ff02::fb","5353","","","","","udp","","","78","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"03/26/2025 15:39:34","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","08:BF:B8:12:C3:FC","Unknown","X0","LAN","33:33:00:00:00:FB","Unknown","","","fe80::1441:acb8:5be4:f239","5353","","","","","ff02::fb","5353","","","","","udp","","","78","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"03/26/2025 15:39:48","36","Network","TCP","TCP Packets Dropped","Standard Policy","Notice","2048","00:A0:26:D8:CE:CA","TELDAT, S.A.","X1","WAN","18:C2:41:96:50:99","SONICWALL","X1","WAN","165.154.135.215","43555","","","","","217.124.116.61","7321","","","","","tcp","","","60","","","","","","","","","","","","","","General TCP","drop","","TCP Flag(s): SYN","TCP packet dropped",""
"03/26/2025 15:40:06","1110","Network","DHCP Server","Assigned IP Address","Simple Message String","Information","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","","","Assigned IP address 192.168.100.240 to MAC address DC:4A:9E:A9:12:3B",""
"03/26/2025 15:40:33","1213","Firewall Settings","Flood Protection","UDP Flood Detected","Standard Note String","Alert","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","","Attack Destination: 0.0.0.0 - 255.255.255.255, Most active attacker information: [1]192.168.100.225:33971 -> 142.250.200.138:443 (611 pkts)  [2]192.168.32.100:2052 -> 10.255.255.255:1202 (583 pkts)  [3]192.168.100.230:32800 -> 142.250.200.74:443 (224 pkt","Possible UDP flood attack detected",""
"03/26/2025 15:40:34","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","08:BF:B8:12:C3:FC","Unknown","X0","LAN","33:33:00:00:00:FB","Unknown","","","fe80::1441:acb8:5be4:f239","5353","","","","","ff02::fb","5353","","","","","udp","","","78","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"03/26/2025 15:40:49","36","Network","TCP","TCP Packets Dropped","Standard Policy","Notice","2048","3C:2A:F4:02:50:8D","BROTHER INDUSTRIES","X0","LAN","18:C2:41:96:50:98","SONICWALL","X1","WAN","192.168.32.225","44994","","","","","54.68.123.2","443","","","","","tcp","","","52","","5 (LAN->WAN)","","","","","","","","","","","","General HTTPS","drop","","","TCP packet dropped",""
"03/26/2025 15:41:34","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","08:BF:B8:12:C3:FC","Unknown","X0","LAN","33:33:00:00:00:FB","Unknown","","","fe80::1441:acb8:5be4:f239","5353","","","","","ff02::fb","5353","","","","","udp","","","78","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"03/26/2025 15:41:49","36","Network","TCP","TCP Packets Dropped","Standard Policy","Notice","2048","08:BF:B8:12:C3:24","Unknown","X0","LAN","18:C2:41:96:50:98","SONICWALL","X1","WAN","192.168.32.8","57138","","","","","8.8.4.4","443","","","","","tcp","","","444","","5 (LAN->WAN)","","","","","","","","","","","","General HTTPS","drop","","","TCP packet dropped",""
"03/26/2025 15:42:01","608","Security Services","IPS","IPS Detection Alert","Standard IDP Message String","Alert","","","","X1","","","","X0","","199.232.210.172","8","","","","","192.168.32.153","1","","","","","","","","","","","","","","","352","3","","","","","","","NA","","","IPS Detection Alert: ICMP Time-To-Live Exceeded in Transit, SID: 352, Priority: Low",""
"03/26/2025 15:42:34","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","08:BF:B8:12:C3:FC","Unknown","X0","LAN","33:33:00:00:00:FB","Unknown","","","fe80::1441:acb8:5be4:f239","5353","","","","","ff02::fb","5353","","","","","udp","","","78","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
